Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Days_Since_Last_Login,Actual_Churn,Churn_Probability,Predicted_Churn
CUST137497,36.0,Male,Kochi,55.0,Month-to-Month,Basic,477.65,27218.55,UPI,DSL,15.0,4.0,0.0,58.3,66.0,0,0.031908825,0
CUST125254,48.0,Male,Mumbai,4.0,Month-to-Month,Basic,692.01,2391.92,Debit Card,Fiber,8.0,1.0,0.0,29.2,4.0,1,0.2012542,0
CUST112786,36.0,Male,Mumbai,62.0,Month-to-Month,Standard,672.0,42225.7,Credit Card,DSL,17.0,0.0,0.0,78.3,66.0,0,0.081572324,0
CUST138319,25.0,Female,Ahmedabad,55.0,Month-to-Month,Basic,560.1,29128.04,Cash,,7.0,2.0,0.0,30.4,42.0,0,0.03559266,0
CUST146469,62.0,Female,Hyderabad,70.0,Month-to-Month,Premium,1080.45,86489.46,Credit Card,DSL,4.0,0.0,2.0,39.3,2.0,1,0.9563704,1
CUST121450,75.0,Female,Pune,1.0,Month-to-Month,Basic,514.57,461.12,UPI,Fiber,9.0,4.0,0.0,32.1,56.0,0,0.053473715,0
CUST136762,26.0,Other,Kolkata,58.0,One Year,Standard,843.63,44492.77,Auto Debit,DSL,7.0,3.0,0.0,34.4,32.0,0,0.766436,1
CUST138326,34.0,Female,Ahmedabad,10.0,Month-to-Month,Standard,879.24,8631.18,Debit Card,DSL,11.0,3.0,0.0,71.6,57.0,1,0.8862095,1
CUST137436,27.0,Female,Hyderabad,5.0,Month-to-Month,Basic,514.95,2746.99,Debit Card,Cable,16.0,4.0,0.0,48.7,8.0,0,0.019260498,0
CUST144271,50.0,Male,Ahmedabad,31.0,Month-to-Month,Standard,738.0,22811.22,UPI,Mobile Data,18.0,2.0,0.0,55.7,51.0,0,0.16655113,0
CUST129286,55.0,Male,Bengaluru,29.0,Two Year,Basic,466.89,12968.9,Credit Card,DSL,11.0,0.0,1.0,24.4,4.0,0,0.027059384,0
CUST138270,32.0,Male,Delhi,51.0,Month-to-Month,Standard,766.88,40098.68,UPI,DSL,11.0,4.0,,28.6,83.0,0,0.64807284,1
CUST126286,28.0,Female,Delhi,15.0,One Year,Standard,820.85,11725.18,UPI,Fiber,16.0,4.0,0.0,36.9,40.0,1,0.6826119,1
CUST102231,54.0,Male,Bengaluru,16.0,One Year,Standard,791.25,10972.36,Net Banking,DSL,19.0,1.0,1.0,56.2,27.0,1,0.4046813,0
CUST124523,53.0,Male,Hyderabad,51.0,One Year,Basic,393.55,17660.17,UPI,,13.0,2.0,0.0,56.0,24.0,0,0.02229559,0
CUST100039,,Female,Delhi,1.0,One Year,Basic,416.59,434.71,Auto Debit,,30.0,2.0,1.0,43.2,39.0,0,0.059479777,0
CUST109282,29.0,Male,Chennai,60.0,Month-to-Month,Basic,473.87,29287.58,Auto Debit,Fiber,19.0,2.0,1.0,22.7,36.0,0,0.020363025,0
CUST100541,59.0,Male,Jaipur,46.0,Month-to-Month,Basic,526.21,27107.03,Credit Card,Fiber,3.0,3.0,0.0,64.7,61.0,0,0.033388138,0
CUST111283,25.0,Female,Kolkata,56.0,Month-to-Month,Basic,470.08,23640.86,Debit Card,DSL,16.0,4.0,2.0,34.0,49.0,0,0.020927884,0
CUST114132,64.0,Male,Delhi,25.0,Month-to-Month,Standard,730.57,20998.54,Auto Debit,Mobile Data,9.0,0.0,0.0,56.6,36.0,0,0.20190592,0
CUST119390,49.0,Male,Ahmedabad,56.0,One Year,Standard,858.93,41123.75,Credit Card,,9.0,2.0,1.0,53.7,33.0,1,0.80991054,1
CUST114741,46.0,Male,Chennai,50.0,Two Year,Basic,531.51,30163.01,UPI,Fiber,5.0,4.0,1.0,55.2,68.0,0,0.031302627,0
CUST134785,55.0,Female,Ahmedabad,12.0,Month-to-Month,Basic,571.72,7590.02,,,22.0,1.0,0.0,,52.0,0,0.03425886,0
CUST106465,25.0,Female,Pune,48.0,Two Year,Basic,411.66,20290.95,UPI,Fiber,15.0,4.0,2.0,20.6,54.0,0,0.0092287,0
CUST147839,48.0,Female,Kolkata,68.0,Month-to-Month,Premium,1062.05,82773.5,UPI,,8.0,3.0,1.0,56.0,68.0,1,0.9667168,1
CUST116294,32.0,Female,Bengaluru,20.0,Month-to-Month,,827.18,14399.96,UPI,DSL,13.0,2.0,0.0,29.4,82.0,1,0.7935243,1
CUST131089,67.0,Male,Kolkata,12.0,One Year,Premium,1211.59,15146.83,Credit Card,Cable,11.0,3.0,2.0,50.8,29.0,1,0.9695687,1
CUST130539,26.0,Female,Bengaluru,27.0,Month-to-Month,Premium,1186.42,30110.64,UPI,DSL,14.0,2.0,1.0,47.8,67.0,1,0.9667123,1
CUST101437,42.0,Male,Jaipur,6.0,One Year,Standard,845.27,5245.59,UPI,DSL,7.0,3.0,0.0,26.3,19.0,1,0.8900697,1
CUST116163,58.0,Male,Jaipur,5.0,One Year,Standard,738.1,3866.52,UPI,DSL,12.0,0.0,0.0,74.5,54.0,0,0.29339534,0
CUST114202,37.0,Female,Pune,49.0,Month-to-Month,Basic,472.55,22832.61,UPI,Mobile Data,4.0,2.0,1.0,6.9,78.0,0,0.029923122,0
CUST101451,35.0,Male,Bengaluru,71.0,Month-to-Month,Standard,931.73,71183.42,UPI,DSL,8.0,3.0,0.0,58.7,54.0,1,0.90648603,1
CUST135371,22.0,Male,Mumbai,71.0,Two Year,Basic,638.54,49376.9,Net Banking,Fiber,18.0,5.0,1.0,45.1,36.0,0,0.031130372,0
CUST118517,33.0,Male,Mumbai,24.0,Month-to-Month,Premium,1205.07,27799.62,UPI,Cable,8.0,2.0,0.0,41.6,13.0,1,0.9696572,1
CUST136521,51.0,Male,Chennai,4.0,Two Year,Standard,761.76,3375.42,Credit Card,Fiber,12.0,5.0,2.0,43.8,86.0,1,0.82915896,1
CUST125517,48.0,Male,Pune,10.0,Two Year,Basic,567.41,5853.99,Credit Card,Cable,11.0,5.0,1.0,68.3,64.0,0,0.08899557,0
CUST116732,74.0,Male,Delhi,11.0,One Year,Standard,823.98,9371.03,UPI,Fiber,4.0,6.0,1.0,56.0,36.0,1,0.9276189,1
CUST132047,32.0,Male,Pune,10.0,One Year,Basic,459.92,4470.78,UPI,Cable,10.0,5.0,0.0,48.8,89.0,0,0.02302041,0
CUST127634,47.0,Female,Hyderabad,42.0,Month-to-Month,Basic,475.98,19110.44,Debit Card,,7.0,0.0,2.0,28.2,55.0,0,0.03290065,0
CUST134101,21.0,Female,Jaipur,34.0,Month-to-Month,Standard,840.06,32347.76,Net Banking,DSL,12.0,2.0,1.0,37.6,19.0,1,0.7163458,1
CUST142059,58.0,Female,Pune,59.0,Month-to-Month,Standard,689.79,36830.24,Debit Card,Fiber,22.0,1.0,0.0,46.6,35.0,0,0.024656214,0
CUST122613,46.0,Female,Kolkata,38.0,Month-to-Month,Basic,509.1,19663.43,UPI,Fiber,11.0,2.0,1.0,29.4,38.0,0,0.02148837,0
CUST138643,62.0,Male,Mumbai,12.0,Two Year,Standard,861.3,9000.86,UPI,Cable,15.0,1.0,0.0,37.0,30.0,1,0.6763745,1
CUST104723,72.0,Male,Mumbai,65.0,Month-to-Month,Standard,906.45,58056.07,UPI,DSL,9.0,3.0,0.0,53.0,32.0,0,0.75068194,1
CUST124776,51.0,Male,Chennai,20.0,Month-to-Month,Standard,895.14,17052.95,Net Banking,DSL,4.0,3.0,1.0,37.5,25.0,1,0.9488342,1
CUST111923,22.0,Female,Kolkata,24.0,Month-to-Month,Basic,437.75,11254.0,Auto Debit,Fiber,,2.0,1.0,37.5,13.0,0,0.019678438,0
CUST143650,26.0,Female,Delhi,35.0,Month-to-Month,Standard,626.32,22795.04,UPI,Mobile Data,5.0,4.0,1.0,39.8,35.0,0,0.08770345,0
CUST102324,55.0,Male,Chennai,39.0,Month-to-Month,Basic,454.73,16982.58,Debit Card,DSL,15.0,3.0,0.0,48.1,67.0,0,0.024240471,0
CUST117051,21.0,Female,Bengaluru,32.0,Month-to-Month,Basic,581.49,20900.42,Net Banking,DSL,16.0,4.0,1.0,54.6,28.0,0,0.039385878,0
CUST114518,59.0,Male,Kochi,45.0,One Year,Basic,362.91,18200.31,UPI,Cable,16.0,1.0,0.0,45.2,36.0,0,0.012959945,0
CUST137580,67.0,Male,Delhi,31.0,Month-to-Month,Standard,819.42,22881.34,Auto Debit,Mobile Data,19.0,2.0,2.0,48.6,84.0,1,0.794718,1
CUST130994,59.0,Male,Kochi,53.0,One Year,Standard,769.57,45269.96,Credit Card,Fiber,13.0,2.0,1.0,39.3,49.0,0,0.23772667,0
CUST108490,59.0,Male,Hyderabad,63.0,Two Year,Basic,308.03,18468.37,Credit Card,Fiber,14.0,2.0,1.0,46.4,30.0,0,0.025566496,0
CUST133133,23.0,Female,Jaipur,10.0,Month-to-Month,Basic,532.73,4949.15,UPI,Cable,14.0,3.0,0.0,33.0,49.0,0,0.019368865,0
CUST139262,60.0,Female,Bengaluru,19.0,Two Year,Basic,423.79,7951.14,Credit Card,DSL,12.0,2.0,2.0,30.8,31.0,0,0.023445237,0
CUST117717,73.0,Male,Pune,,One Year,Standard,,20372.07,Credit Card,Mobile Data,3.0,2.0,0.0,40.9,18.0,0,0.39848757,0
CUST132432,56.0,Female,Kochi,10.0,Month-to-Month,Basic,521.94,5571.38,Auto Debit,,20.0,7.0,1.0,24.4,82.0,0,0.02260156,0
CUST133436,33.0,Male,Hyderabad,17.0,Two Year,Basic,518.65,8657.27,Credit Card,DSL,13.0,2.0,1.0,45.9,3.0,0,0.01909133,0
CUST126163,41.0,Male,Hyderabad,15.0,Month-to-Month,Basic,531.88,6939.49,UPI,DSL,11.0,0.0,2.0,42.4,50.0,0,0.05392403,0
CUST127896,19.0,Male,Bengaluru,5.0,Two Year,Basic,492.03,2245.09,Auto Debit,Fiber,8.0,1.0,0.0,33.6,71.0,0,0.024937922,0
CUST129979,18.0,Male,Pune,63.0,One Year,Standard,904.27,62658.12,Credit Card,DSL,10.0,2.0,0.0,75.8,61.0,0,0.78419316,1
CUST121131,33.0,Female,Bengaluru,16.0,Month-to-Month,Basic,493.78,6815.37,Net Banking,Mobile Data,19.0,5.0,1.0,44.7,57.0,0,0.03050506,0
CUST129473,23.0,Male,Chennai,46.0,Month-to-Month,Basic,,25603.24,Credit Card,Mobile Data,13.0,2.0,1.0,55.0,74.0,0,0.31604522,0
CUST111798,48.0,Female,Kochi,31.0,Month-to-Month,Standard,664.71,18497.69,UPI,Mobile Data,13.0,1.0,1.0,68.9,25.0,0,0.14006327,0
CUST115823,26.0,Male,Bengaluru,60.0,Month-to-Month,Premium,1189.36,81745.31,Auto Debit,DSL,,1.0,0.0,46.3,88.0,1,0.9694206,1
CUST113872,58.0,Female,Jaipur,10.0,One Year,Standard,562.04,5718.53,Credit Card,Mobile Data,13.0,1.0,0.0,34.7,68.0,0,0.0486377,0
CUST119091,20.0,Male,Chennai,8.0,Month-to-Month,Basic,381.33,3179.02,Auto Debit,Fiber,12.0,3.0,0.0,48.1,0.0,0,0.017643314,0
CUST113119,56.0,Male,Delhi,51.0,Two Year,Standard,797.88,36827.84,Net Banking,DSL,10.0,5.0,0.0,28.2,33.0,0,0.49709976,0
CUST109549,73.0,Male,Delhi,9.0,Month-to-Month,Standard,815.01,6513.7,Net Banking,Mobile Data,6.0,3.0,1.0,54.1,36.0,0,0.8640782,1
CUST102953,72.0,Female,Pune,62.0,Two Year,Basic,451.99,27748.09,UPI,Cable,6.0,2.0,2.0,57.5,62.0,0,0.029280996,0
CUST147390,58.0,Female,Hyderabad,29.0,Month-to-Month,Standard,819.32,23160.72,Net Banking,Fiber,7.0,2.0,0.0,43.9,0.0,0,0.6730668,1
CUST110908,28.0,,Jaipur,63.0,One Year,Standard,981.7,53283.65,Net Banking,DSL,14.0,5.0,0.0,39.4,38.0,1,0.9310153,1
CUST125726,31.0,Female,Bengaluru,69.0,Month-to-Month,Standard,944.92,65571.91,Auto Debit,Mobile Data,10.0,3.0,2.0,40.2,90.0,1,0.961825,1
CUST123811,44.0,Female,Ahmedabad,22.0,One Year,Basic,316.82,7591.84,UPI,Cable,13.0,2.0,2.0,45.9,13.0,0,0.011783195,0
CUST107703,47.0,Male,Pune,26.0,Month-to-Month,Standard,829.81,23986.84,Credit Card,Fiber,9.0,4.0,0.0,43.1,41.0,1,0.8133518,1
CUST109783,75.0,Male,Bengaluru,22.0,Month-to-Month,Standard,727.38,15064.04,Auto Debit,Fiber,25.0,4.0,0.0,55.1,21.0,0,0.19269745,0
CUST115005,51.0,Female,Jaipur,31.0,Two Year,Standard,762.04,21123.6,UPI,,11.0,0.0,1.0,62.8,51.0,0,0.31166124,0
CUST114323,38.0,Male,Bengaluru,11.0,Month-to-Month,Premium,1027.5,11625.14,Auto Debit,Cable,17.0,5.0,2.0,22.4,81.0,1,0.98443884,1
CUST116199,31.0,,Kolkata,36.0,Two Year,Basic,652.54,25151.21,UPI,Mobile Data,24.0,3.0,1.0,42.4,53.0,0,0.06037699,0
CUST142458,19.0,Female,Kolkata,11.0,One Year,Standard,799.21,8042.41,UPI,,13.0,2.0,1.0,31.5,14.0,1,0.54504246,1
CUST104355,46.0,Male,Ahmedabad,24.0,Month-to-Month,Standard,816.21,22431.22,Debit Card,Cable,14.0,4.0,0.0,28.7,88.0,1,0.7743527,1
CUST111732,37.0,Female,Hyderabad,26.0,Two Year,Standard,817.38,24351.15,UPI,DSL,8.0,4.0,2.0,40.6,33.0,1,0.8439853,1
CUST140953,72.0,Female,Kochi,13.0,One Year,Basic,503.42,6957.99,Auto Debit,DSL,19.0,1.0,2.0,38.5,22.0,0,0.021831937,0
CUST142794,22.0,Female,Jaipur,40.0,Month-to-Month,Standard,809.11,36506.55,Debit Card,Cable,7.0,1.0,0.0,57.9,29.0,1,0.55973136,1
CUST133037,22.0,Male,Bengaluru,27.0,Two Year,Basic,353.02,8604.92,Cash,Fiber,12.0,3.0,2.0,50.3,61.0,0,0.0138168475,0
CUST140916,62.0,Male,Jaipur,68.0,Month-to-Month,Basic,568.93,39881.82,Cash,Mobile Data,12.0,0.0,0.0,65.0,64.0,0,0.018636914,0
CUST123023,35.0,Female,Hyderabad,19.0,Two Year,Basic,541.07,11299.58,Net Banking,Fiber,5.0,3.0,0.0,54.7,54.0,0,0.034678202,0
CUST128358,44.0,Female,Kochi,2.0,Month-to-Month,Standard,760.04,1511.68,Auto Debit,DSL,9.0,2.0,1.0,,32.0,0,0.6743547,1
CUST146167,31.0,Male,Mumbai,2.0,Two Year,Basic,626.55,1131.83,Debit Card,Mobile Data,12.0,1.0,0.0,57.8,64.0,0,0.13275085,0
CUST113320,42.0,Female,Jaipur,25.0,Month-to-Month,Standard,825.16,18611.23,Debit Card,,15.0,1.0,1.0,22.3,58.0,1,0.75316954,1
CUST123582,59.0,Female,Kochi,49.0,Two Year,Premium,1209.11,64426.22,UPI,Fiber,8.0,4.0,1.0,26.9,62.0,1,0.9669864,1
CUST141325,18.0,Female,Jaipur,34.0,Month-to-Month,Standard,734.79,22890.84,UPI,Mobile Data,13.0,1.0,0.0,46.5,63.0,0,0.28888863,0
CUST140964,36.0,Male,Mumbai,45.0,Two Year,Basic,513.84,25555.47,Debit Card,DSL,15.0,4.0,0.0,47.1,74.0,0,0.019791134,0
CUST114262,44.0,Female,Hyderabad,25.0,One Year,Standard,761.15,18809.68,Credit Card,Fiber,2.0,2.0,0.0,34.7,53.0,0,0.5809737,1
CUST137469,66.0,Female,Pune,52.0,Two Year,Basic,452.63,25024.6,Net Banking,Mobile Data,7.0,4.0,0.0,61.3,37.0,0,0.024493204,0
CUST147562,58.0,Female,Bengaluru,42.0,Two Year,Premium,1064.44,39790.68,Debit Card,Mobile Data,11.0,2.0,1.0,54.5,1.0,1,0.95731556,1
CUST133202,37.0,Male,Mumbai,19.0,Month-to-Month,Basic,565.61,12085.37,UPI,Cable,12.0,3.0,0.0,35.3,6.0,0,0.0342105,0
CUST110249,64.0,Male,Pune,23.0,One Year,Premium,1266.01,30597.67,Credit Card,Fiber,16.0,4.0,1.0,40.6,74.0,1,0.9524304,1
CUST137098,36.0,Male,Delhi,38.0,One Year,Standard,752.7,29588.45,Net Banking,Fiber,6.0,2.0,0.0,15.3,53.0,0,0.349458,0
CUST128977,66.0,Male,Mumbai,38.0,Month-to-Month,Basic,643.12,25277.33,Debit Card,Fiber,13.0,3.0,1.0,29.1,26.0,0,0.09626182,0
CUST123630,46.0,Female,Pune,26.0,Month-to-Month,Standard,921.62,22393.77,Net Banking,DSL,15.0,2.0,0.0,41.4,54.0,1,0.94244885,1
CUST123876,75.0,Male,Pune,46.0,Month-to-Month,Basic,484.95,19670.82,Credit Card,DSL,12.0,2.0,1.0,32.4,13.0,0,0.015539656,0
CUST107117,47.0,Female,Jaipur,62.0,Month-to-Month,Basic,409.54,23787.29,Credit Card,Cable,9.0,3.0,1.0,17.8,1.0,0,0.04185657,0
CUST135196,72.0,Female,Kochi,49.0,One Year,Basic,461.12,20325.0,Auto Debit,Fiber,13.0,0.0,0.0,68.7,78.0,0,0.026051324,0
CUST144205,26.0,Male,Mumbai,15.0,Two Year,Standard,780.36,12024.01,UPI,DSL,,0.0,0.0,29.0,78.0,0,0.5147697,1
CUST131860,27.0,Female,Mumbai,62.0,Month-to-Month,Basic,537.91,31797.84,Credit Card,DSL,9.0,3.0,0.0,35.2,40.0,0,0.029790336,0
CUST103105,58.0,Male,Chennai,25.0,One Year,Basic,715.27,16459.25,Debit Card,Fiber,7.0,3.0,1.0,30.0,11.0,0,0.2755649,0
CUST139872,74.0,Female,Hyderabad,43.0,Month-to-Month,Premium,1326.86,63745.94,Debit Card,DSL,18.0,2.0,1.0,18.6,44.0,1,0.96510214,1
CUST139261,71.0,Female,Delhi,61.0,One Year,Basic,411.63,23718.61,Auto Debit,DSL,18.0,2.0,2.0,39.5,66.0,0,0.025423355,0
CUST113492,23.0,Female,Chennai,16.0,One Year,Basic,550.9,9919.02,Credit Card,Fiber,14.0,3.0,1.0,55.5,72.0,0,0.0347452,0
CUST117357,65.0,Female,Ahmedabad,25.0,One Year,Premium,1256.01,30191.07,Net Banking,Fiber,,5.0,0.0,14.1,2.0,1,0.9480605,1
CUST106807,46.0,Female,Pune,58.0,Month-to-Month,Basic,547.76,31034.13,Auto Debit,DSL,16.0,4.0,0.0,35.1,33.0,1,0.020794889,0
CUST123705,29.0,Female,Ahmedabad,46.0,Month-to-Month,Standard,795.32,31937.97,Debit Card,Fiber,16.0,3.0,1.0,18.7,6.0,0,0.24162288,0
CUST139739,43.0,Male,Mumbai,30.0,Month-to-Month,Standard,687.98,18438.98,Debit Card,,0.0,4.0,1.0,47.9,76.0,1,0.52100533,1
CUST103745,32.0,Female,Bengaluru,16.0,Month-to-Month,Basic,446.9,6602.48,UPI,Mobile Data,18.0,2.0,1.0,55.0,62.0,0,0.024632102,0
CUST140651,37.0,Female,Jaipur,70.0,Month-to-Month,Standard,915.54,62949.0,UPI,Cable,13.0,2.0,2.0,75.6,27.0,1,0.81271595,1
CUST108809,62.0,Male,Bengaluru,47.0,Month-to-Month,Premium,1161.08,57438.91,Auto Debit,DSL,15.0,3.0,0.0,44.1,60.0,1,0.9584999,1
CUST102045,34.0,Male,Delhi,72.0,Month-to-Month,Standard,797.96,54405.94,UPI,DSL,8.0,6.0,0.0,64.7,3.0,0,0.41091296,0
CUST146246,23.0,Male,Bengaluru,20.0,Month-to-Month,Premium,1063.15,22388.61,UPI,,27.0,1.0,2.0,45.9,33.0,1,0.9629497,1
CUST118462,21.0,Female,Jaipur,27.0,Month-to-Month,,507.68,14831.88,UPI,Mobile Data,11.0,1.0,0.0,28.5,84.0,0,0.02255042,0
CUST111217,49.0,Female,Jaipur,7.0,Month-to-Month,Basic,473.34,3263.53,UPI,DSL,10.0,2.0,1.0,40.4,66.0,0,0.031147148,0
CUST126323,58.0,Female,Ahmedabad,5.0,Month-to-Month,Standard,768.49,3532.09,Net Banking,Mobile Data,16.0,4.0,0.0,25.4,89.0,1,0.58800346,1
CUST131128,71.0,,Hyderabad,2.0,One Year,Standard,848.77,1721.07,UPI,DSL,13.0,3.0,2.0,29.1,56.0,0,0.8741679,1
CUST101468,40.0,Female,Hyderabad,42.0,Month-to-Month,Basic,551.66,19897.12,UPI,DSL,7.0,1.0,1.0,46.3,83.0,0,0.044045586,0
CUST127976,75.0,Female,Kolkata,31.0,Two Year,Standard,758.83,20621.97,Cash,DSL,18.0,0.0,0.0,42.0,29.0,0,0.13119799,0
CUST130915,46.0,Male,Kochi,40.0,One Year,Basic,541.58,24180.33,UPI,Mobile Data,28.0,0.0,1.0,40.5,52.0,0,0.029048815,0
CUST100674,23.0,Female,Ahmedabad,6.0,Two Year,Basic,591.47,3986.6,Cash,,19.0,0.0,0.0,49.7,20.0,0,0.024907673,0
CUST135576,28.0,Female,Jaipur,34.0,Two Year,Basic,572.93,20321.41,UPI,DSL,4.0,1.0,2.0,63.8,11.0,0,0.04716861,0
CUST139602,49.0,Female,Bengaluru,16.0,Two Year,Premium,1195.67,19686.65,Auto Debit,Cable,12.0,3.0,1.0,68.2,64.0,1,0.974853,1
CUST102815,29.0,Female,Kolkata,6.0,Two Year,Standard,785.23,4315.77,Credit Card,Cable,13.0,2.0,1.0,42.7,17.0,0,0.49760884,0
CUST114215,74.0,Male,Kolkata,39.0,Month-to-Month,Standard,618.27,25199.44,UPI,Fiber,12.0,3.0,0.0,43.3,62.0,0,0.03983522,0
CUST135250,74.0,Other,Chennai,66.0,Month-to-Month,Standard,687.87,41196.84,Debit Card,,9.0,6.0,0.0,38.7,14.0,0,0.06442156,0
CUST111187,51.0,Female,Mumbai,51.0,Two Year,Basic,476.38,25003.43,Net Banking,DSL,16.0,1.0,1.0,75.8,34.0,0,0.022773197,0
CUST127189,51.0,Female,Chennai,39.0,One Year,Premium,1274.03,56083.03,Credit Card,Cable,10.0,2.0,1.0,70.4,77.0,1,0.9757096,1
CUST121826,56.0,Male,Pune,64.0,Month-to-Month,Standard,935.73,64567.79,UPI,Fiber,7.0,0.0,2.0,45.5,26.0,1,0.91474205,1
CUST144158,75.0,Female,Jaipur,43.0,Two Year,Premium,1063.5,41369.65,UPI,Cable,6.0,3.0,1.0,45.4,58.0,1,0.9667095,1
CUST137795,53.0,Male,Ahmedabad,23.0,Month-to-Month,Standard,818.59,17513.44,UPI,Fiber,15.0,4.0,0.0,12.2,14.0,1,0.6531209,1
CUST107398,19.0,Male,Delhi,57.0,Month-to-Month,Basic,541.01,32002.3,UPI,DSL,24.0,1.0,0.0,39.4,44.0,0,0.015525789,0
CUST135479,29.0,Male,Jaipur,26.0,Month-to-Month,Basic,506.29,14092.16,Net Banking,DSL,12.0,2.0,1.0,34.4,61.0,0,0.029186668,0
CUST115989,48.0,Male,Pune,27.0,One Year,Basic,468.74,14472.55,Net Banking,DSL,23.0,1.0,1.0,33.3,58.0,0,0.021899961,0
CUST123708,69.0,Male,Kolkata,15.0,Two Year,Standard,922.06,15396.15,UPI,Fiber,10.0,2.0,1.0,55.4,60.0,1,0.94688183,1
CUST138374,75.0,Female,Chennai,71.0,Month-to-Month,Premium,1292.37,98460.24,Net Banking,Mobile Data,14.0,1.0,0.0,43.7,89.0,1,0.9682169,1
CUST136884,30.0,Female,Hyderabad,44.0,Month-to-Month,Premium,1260.82,56371.69,Net Banking,Mobile Data,10.0,0.0,0.0,50.9,86.0,1,0.9505704,1
CUST131743,46.0,Female,Ahmedabad,46.0,One Year,Basic,596.84,27458.85,UPI,Fiber,11.0,2.0,1.0,44.8,6.0,0,0.021571731,0
CUST118352,75.0,Male,Bengaluru,59.0,Month-to-Month,Basic,608.12,40440.1,UPI,Cable,7.0,5.0,1.0,51.8,77.0,0,0.06588036,0
CUST123737,66.0,Female,Kolkata,9.0,Month-to-Month,Standard,700.09,6258.11,UPI,Fiber,21.0,4.0,1.0,28.8,57.0,0,0.22538827,0
CUST111148,68.0,Female,Delhi,21.0,Two Year,Standard,779.79,16528.69,UPI,Fiber,15.0,1.0,1.0,17.3,63.0,1,0.42662588,0
CUST129822,33.0,Male,Chennai,11.0,Two Year,Standard,794.65,9477.15,UPI,,9.0,1.0,0.0,62.0,66.0,0,0.67032284,1
CUST146128,62.0,Male,Chennai,32.0,One Year,,863.13,27842.61,Credit Card,Mobile Data,11.0,0.0,0.0,40.5,64.0,1,0.72101504,1
CUST137210,46.0,Male,Mumbai,65.0,One Year,Basic,592.29,35388.66,Cash,Fiber,11.0,2.0,1.0,28.5,4.0,0,0.023087382,0
CUST119898,54.0,Male,Delhi,25.0,Month-to-Month,Basic,440.88,9848.71,Net Banking,Fiber,18.0,3.0,0.0,78.9,85.0,0,0.024523562,0
CUST121377,58.0,Other,Bengaluru,7.0,Month-to-Month,Standard,760.45,5986.65,UPI,Cable,9.0,1.0,2.0,5.3,57.0,0,0.6591621,1
CUST146593,34.0,Male,Kochi,41.0,Month-to-Month,Basic,548.13,21805.58,UPI,DSL,11.0,3.0,0.0,33.0,25.0,0,0.028129429,0
CUST133245,22.0,Male,Hyderabad,25.0,Month-to-Month,Basic,451.26,10202.51,Debit Card,Fiber,15.0,2.0,0.0,55.6,84.0,0,0.027023057,0
CUST125592,54.0,Male,Delhi,12.0,One Year,Basic,452.1,5038.93,Net Banking,Fiber,9.0,4.0,2.0,53.1,25.0,0,0.023134356,0
CUST125155,26.0,Male,Delhi,56.0,One Year,Standard,556.92,33075.52,Credit Card,DSL,5.0,2.0,0.0,54.5,30.0,0,0.032357387,0
CUST132153,23.0,Female,Bengaluru,1.0,Month-to-Month,Standard,1046.02,1187.23,UPI,Mobile Data,14.0,1.0,0.0,32.6,16.0,1,0.95912546,1
CUST139950,27.0,Male,Delhi,34.0,One Year,Standard,803.64,24491.54,UPI,Mobile Data,1.0,2.0,1.0,33.6,60.0,1,0.8245109,1
CUST135892,66.0,Female,Hyderabad,54.0,Month-to-Month,Premium,1250.34,71150.36,Net Banking,Cable,10.0,2.0,2.0,31.5,66.0,1,0.96549845,1
CUST124464,71.0,Male,Hyderabad,26.0,Month-to-Month,Standard,812.07,19575.17,UPI,DSL,9.0,1.0,1.0,50.8,51.0,1,0.7604113,1
CUST144586,29.0,Female,Kochi,65.0,Month-to-Month,Standard,641.49,47364.31,Net Banking,DSL,7.0,1.0,0.0,38.1,72.0,0,0.06146633,0
CUST100507,48.0,Female,Kolkata,12.0,,Standard,732.02,8812.14,Debit Card,DSL,14.0,1.0,0.0,31.0,85.0,0,0.37151545,0
CUST141568,45.0,Male,Pune,16.0,One Year,Standard,762.63,10597.74,Net Banking,Cable,10.0,4.0,0.0,47.6,41.0,0,0.6017123,1
CUST147572,56.0,Female,Mumbai,41.0,One Year,Standard,798.06,28667.98,UPI,Fiber,18.0,1.0,1.0,41.5,44.0,0,0.22330667,0
CUST143576,44.0,Male,Bengaluru,38.0,Month-to-Month,Basic,438.73,14443.29,UPI,Mobile Data,14.0,3.0,0.0,31.2,79.0,0,0.025432024,0
CUST100087,23.0,Male,Mumbai,29.0,Month-to-Month,Standard,851.83,24249.87,UPI,Mobile Data,14.0,1.0,0.0,50.2,14.0,1,0.59222835,1
CUST139004,22.0,Female,Kochi,46.0,Month-to-Month,Basic,524.72,24185.36,UPI,Mobile Data,15.0,1.0,0.0,47.1,62.0,0,0.01632542,0
CUST135190,70.0,Female,Kochi,52.0,One Year,Basic,502.99,25040.79,Auto Debit,Fiber,9.0,2.0,0.0,15.6,2.0,0,0.018112216,0
CUST147088,64.0,Male,Chennai,3.0,Month-to-Month,Basic,507.93,1717.88,Credit Card,DSL,16.0,2.0,1.0,18.9,21.0,0,0.016269637,0
